pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
35,641771,"Kuhl, Chad",980,3.6,0.714,0.2,0.714,0.914,0.703,0.676,0.665,25,35,92.4,16.2,2240,89.9,90.47,0,35,0,0.6,6.52,111,145,113,146,293,322,294,-14.6,14.6,69.40993,6.859358485
35,676775,"Winn, Keaton",877,4,0.657,0.343,0.657,1,0.704,0.641,0.602,23,35,97,17.6,2034,91.8,91.59,0,35,0,-0.2,6.16,108,145,116,149,294,326,299,-14,14,71.21335037,7.258635556
35,679885,"Martinez, Justin",1177,3,0.758,0.212,0.714,0.97,0.704,0.676,0.67,25,33,93.6,15.9,1878,96.8,97.05,0,35,0,0.2,6.43,111,144,116,146,295,317,295,-13.9,13.9,69.78006265,7.104383824
35,656546,"Hoffman, Jeff",1001,3.5,0.676,0.294,0.657,0.971,0.685,0.653,0.632,23,34,97.3,17.4,2489,93.4,93.6,0,35,0,0.2,6.59,110,147,118,148,297,325,293,-10.8,10.8,71.56500242,7.370164848
35,600917,"Leclerc, José",1204,2.9,0.714,0.171,0.714,0.886,0.694,0.65,0.65,25,35,91.8,17.6,2453,87.7,86.54,0,35,0,-1.2,5.52,109,149,115,149,300,325,298,-10.4,10.4,71.30052939,7.568896667
35,656412,"Faedo, Alex",1007,3.5,0.571,0.114,0.571,0.686,0.546,0.664,0.665,20,35,94.9,16,2356,90.3,90.03,0,35,0,-0.3,6.13,111,148,118,147,295,328,293,-6,6,70.23977656,7.287335625
34,657571,"Ferguson, Caleb",940,3.6,0.697,0.091,0.676,0.788,0.629,0.589,0.616,23,33,89.8,17.6,2441,90.6,90.86,0,34,0,0.3,6.5,107,147,113,148,290,319,286,-11.6,11.6,69.07818485,6.900175152
34,672710,"Contreras, Roansy",1075,3.2,0.618,0.294,0.618,0.912,0.654,0.641,0.626,21,34,94.8,17.7,2322,92,92.28,0,34,0,0.3,6.46,110,146,115,145,306,321,295,-11.8,11.8,71.29507533,7.092113333
34,676130,"Buttó, José",1222,2.8,0.545,0.182,0.529,0.727,0.533,0.658,0.621,18,33,96,17.5,2223,89.1,89.04,0,34,0,-0.1,6.27,115,148,121,148,295,324,298,-6.2,6.2,71.21889546,7.467558485
34,571948,"Milner, Hoby",1043,3.3,0.758,0.303,0.735,1.061,0.757,0.628,0.644,25,33,93.3,17.1,1946,84.4,84.98,0,34,0,0.6,6.8,109,147,119,146,301,321,300,-15.1,15.1,71.95782533,7.262055
34,663568,"Kolek, Stephen",797,4.3,0.853,0.206,0.853,1.059,0.829,0.736,0.753,29,34,93.1,14.6,2303,92.1,92.27,0,34,0,0.2,6.4,115,150,121,150,300,324,296,-16.2,16.2,69.94434133,6.823687
34,593958,"Rodriguez, Eduardo",866,3.9,0.788,0.273,0.765,1.061,0.773,0.663,0.672,26,33,94.2,16.1,2175,89.4,89.74,0,34,0,0.3,6.34,108,151,119,148,304,328,299,-10.6,10.6,72.67873706,7.134283235
34,683232,"Mears, Nick",1028,3.3,0.735,0.235,0.735,0.971,0.736,0.607,0.594,25,34,93.3,17.3,2397,92.1,93.28,0,34,0,1.2,6.84,113,147,122,146,304,329,300,-15,15,71.195605,7.347719333
34,694738,"Roupp, Landen",907,3.7,0.676,0.235,0.676,0.912,0.684,0.637,0.619,23,34,95.4,16.8,2511,85.9,86.14,0,34,0,0.2,6.59,113,150,124,150,290,319,296,-11.3,11.3,71.14709286,7.327260714
34,593576,"Neris, Héctor",1008,3.4,0.697,0.182,0.676,0.879,0.661,0.616,0.623,23,33,91,18.4,1878,88.5,88.1,0,34,0,-0.4,6.17,114,148,113,150,298,323,297,-11.3,11.3,71.09284546,7.429551515
34,674370,"Bido, Osvaldo",1056,3.2,0.706,0.265,0.706,0.971,0.721,0.631,0.632,24,34,94.8,16.6,2233,89.9,89.93,0,34,0,0,6.29,113,149,120,149,300,322,298,-10,10,72.45114471,7.268283235
34,693821,"Elder, Bryce",864,3.9,0.706,0.206,0.706,0.912,0.698,0.64,0.646,24,34,96.5,14.1,2166,87.7,87.15,0,34,0,-0.5,5.87,114,149,116,149,298,322,298,-11.2,11.2,71.64582,7.415534516
33,689147,"Kerkering, Orion",1087,3,0.656,0.281,0.636,0.938,0.663,0.652,0.655,21,32,90.9,18.9,2670,90.2,90.19,0,33,0,0,6.22,108,149,117,149,296,326,293,-11.2,11.2,70.75652969,7.006760625
33,667463,"King, John",857,3.9,0.645,0.097,0.606,0.742,0.568,0.598,0.574,20,31,93.5,18.1,2033,89.6,89.37,0,33,0,-0.2,6,109,147,113,147,305,320,301,-7,7,70.41481091,6.967946364
33,621237,"Alvarado, José",1052,3.1,0.606,0.273,0.606,0.879,0.634,0.733,0.712,20,33,96.6,15.4,2079,96.9,97.88,0,33,0,1,6.86,110,149,118,148,298,324,290,-7.4,7.4,70.3354471,6.978426774
33,606303,"Payamps, Joel",899,3.7,0.625,0.219,0.606,0.844,0.613,0.74,0.699,20,32,98.4,16.9,2431,89.5,89.38,0,33,0,-0.1,6.23,110,146,119,147,301,318,293,-9.4,9.4,73.19337813,7.409224688
33,519293,"Smith, Will",673,4.9,0.576,0.212,0.576,0.788,0.587,0.608,0.592,19,33,92.8,18.5,2233,85.9,85.64,0,33,0,-0.3,6.05,115,150,119,149,298,322,295,-9.3,9.3,70.52272172,7.249936552
33,608032,"Estévez, Carlos",821,4,0.531,0.156,0.515,0.688,0.508,0.604,0.578,17,32,93.8,17.9,2141,95,94.94,0,33,0,-0.1,6.35,116,148,118,150,299,326,296,-7,7,70.62780267,6.913602333
33,670059,"Holderman, Colin",869,3.8,0.613,0.161,0.576,0.774,0.563,0.605,0.59,19,31,95,18.1,2439,90.8,91.47,0,33,0,0.7,6.57,107,148,109,147,307,324,293,-5.8,5.8,71.17695516,7.289181613
33,669093,"Estrada, Jeremiah",1003,3.3,0.656,0.125,0.636,0.781,0.606,0.663,0.668,21,32,91.7,17,2040,91.8,92.42,0,33,0,0.6,6.83,117,149,117,149,295,322,294,-12,12,70.63322645,7.103314194
33,663542,"Hudson, Bryan",927,3.6,0.516,0.355,0.469,0.871,0.552,0.546,0.564,16,31,93.6,17.3,2217,88.2,89.88,0,33,0,1.7,7.4,108,149,118,146,302,321,299,-4.6,4.6,71.18357467,7.087626
33,670950,"Richards, Trevor",1182,2.8,0.645,0.194,0.606,0.839,0.602,0.584,0.586,20,31,94.5,17.7,2380,86.7,86.68,0,33,0,0,6.27,110,147,117,147,290,319,293,-10.4,10.4,70.04654781,7.135464375
33,682990,"Priester, Quinn",811,4.1,0.813,0.188,0.788,1,0.761,0.649,0.673,26,32,93.4,15.5,2220,90.5,90.97,0,33,0,0.5,6.38,110,147,112,148,299,322,294,-13,13,71.05992903,7.213574516
33,806185,"Birdsong, Hayden",1388,2.4,0.576,0.212,0.576,0.788,0.587,0.652,0.623,19,33,98.4,17,2271,89.7,90.1,0,33,0,0.4,6.49,111,146,119,149,296,323,299,-8.7,8.7,71.84422424,7.022402121
32,663969,"Phillips, Tyler",578,5.5,0.75,0.188,0.75,0.938,0.731,0.708,0.665,24,32,94.2,17.7,2201,87.4,87.78,0,32,0,0.4,6.37,111,148,117,148,300,326,293,-10.8,10.8,71.18918552,7.206413793
32,696136,"Wicks, Jordan",852,3.8,0.75,0.063,0.75,0.813,0.685,0.666,0.676,24,32,93.3,16,2148,89.1,89.19,0,32,0,0.1,6.29,111,150,120,150,301,320,292,-11.1,11.1,71.81704667,7.133474815
32,664076,"Cleavinger, Garrett",1056,3,0.581,0.161,0.563,0.742,0.552,0.625,0.607,18,31,92.9,18,2548,90,89.51,0,32,0,-0.5,6.02,101,147,118,146,300,326,295,-9.9,9.9,72.04651867,7.201442667
32,657044,"Thompson, Ryan",977,3.3,0.625,0.219,0.625,0.844,0.63,0.654,0.644,20,32,97,16.1,2048,88.2,88.82,0,32,0,0.6,6.83,111,149,121,148,301,320,294,-11.2,11.2,72.82101433,7.194441333
32,519008,"McFarland, T.J.",836,3.8,0.742,0.226,0.719,0.968,0.715,0.643,0.628,23,31,95.3,16.4,2117,83.3,82.01,0,32,0,-1.3,5.52,109,144,113,147,294,312,295,-13.8,13.8,71.47411929,7.121939643
32,643511,"Rogers, Tyler",1002,3.2,0.71,0.258,0.688,0.968,0.699,0.679,0.675,22,31,92.4,16.6,2130,78.8,78.09,0,32,0,-0.7,6.06,112,146,121,148,292,320,294,-12,12,69.02958643,6.982453571
32,681517,"Leahy, Kyle",695,4.6,0.548,0.194,0.531,0.742,0.538,0.661,0.628,17,31,94.9,17.7,2289,92.4,94.02,0,32,0,1.6,7.18,108,149,116,147,304,323,299,-5.3,5.3,72.33956968,7.101428387
32,518886,"Kimbrel, Craig",963,3.3,0.742,0.29,0.719,1.032,0.737,0.715,0.695,23,31,95.1,17.3,2440,89.9,90.7,0,32,0,0.8,6.86,117,150,123,149,302,326,297,-13.9,13.9,70.235468,7.091111
32,683769,"Gaddis, Hunter",1075,3,0.5,0.188,0.5,0.688,0.51,0.533,0.527,16,32,93.5,17.8,2323,89.8,90.87,0,32,0,1.1,6.89,113,150,122,150,298,317,299,-7.3,7.3,72.04657808,7.353629615
32,676534,"Faucher, Calvin",987,3.2,0.813,0.375,0.813,1.188,0.853,0.7,0.701,26,32,92.7,14.8,2784,90.6,89.76,0,32,0,-0.8,5.72,113,148,120,147,298,321,293,-15.9,15.9,70.80637032,7.156771613
32,663158,"Suarez, Robert",977,3.3,0.688,0.156,0.688,0.844,0.664,0.647,0.635,22,32,94.2,16.5,2350,98.8,99.45,0,32,0,0.7,6.73,114,150,120,150,300,325,299,-7.8,7.8,69.96545625,6.905987188
31,676974,"Meyer, Max",968,3.2,0.733,0.6,0.7,1.333,0.841,0.683,0.634,22,30,99.4,17.4,2315,90.9,90.99,0,31,0,0.1,6.35,113,148,117,149,295,321,297,-9.3,9.3,73.16944444,7.253552593
31,668674,"Erceg, Lucas",947,3.3,0.742,0.226,0.742,0.968,0.737,0.643,0.657,23,31,91,16.8,2035,94,94.4,0,31,0,0.4,6.55,110,149,119,151,301,322,299,-10.4,10.4,70.0391984,7.10808
31,664747,"Díaz, Alexis",977,3.2,0.742,0.226,0.742,0.968,0.738,0.653,0.644,23,31,92.2,17.4,2601,90.6,93.34,0,31,0,2.7,7.7,110,146,119,146,299,318,286,-12.5,12.5,72.5729229,7.21497129
31,642397,"Soto, Gregory",960,3.2,0.759,0.276,0.71,1.034,0.721,0.698,0.711,22,29,91.8,17.5,2414,91.4,91.73,0,31,0,0.3,6.55,111,148,119,148,297,321,290,-14,14,69.31319739,7.09110087
31,519326,"Strickland, Hunter",1157,2.7,0.645,0.194,0.645,0.839,0.64,0.574,0.562,20,31,91.9,17.9,2386,88.9,88.41,0,31,0,-0.5,6.04,108,149,120,148,305,326,298,-9.8,9.8,71.2187,7.296974286
31,640462,"Puk, A.J.",1173,2.6,0.71,0.387,0.71,1.097,0.769,0.662,0.669,22,31,94,16.7,2119,90.5,91.48,0,31,0,1,7.06,106,149,116,147,299,319,295,-14,14,72.13759708,7.5559125
31,680736,"Wrobleski, Justin",592,5.2,0.581,0.258,0.581,0.839,0.608,0.572,0.562,18,31,92,18.8,2315,90.9,89.23,0,31,0,-1.7,5.26,111,151,123,150,298,320,293,-6.8,6.8,70.55334033,6.75754
31,657097,"Webb, Jacob",934,3.3,0.71,0.226,0.71,0.935,0.71,0.683,0.639,22,31,97,16.3,2406,88.4,88.08,0,31,0,-0.3,6.22,113,150,121,149,305,324,291,-9.7,9.7,70.7543592,7.1122312
31,643410,"Leiter Jr., Mark",1015,3.1,0.742,0.29,0.742,1.032,0.761,0.672,0.682,23,31,92.4,17.5,1677,87.2,87.78,0,31,0,0.6,6.69,112,149,120,152,297,327,291,-12.2,12.2,72.95304567,7.493900333
31,668338,"Miller, Tyson",934,3.3,0.71,0.226,0.71,0.935,0.71,0.696,0.67,22,31,96.8,15.2,2328,85.4,86.8,0,31,0,1.4,7.22,112,150,118,151,301,325,292,-10.4,10.4,71.62908792,7.187483333
31,607481,"Bummer, Aaron",974,3.2,0.724,0.276,0.677,1,0.692,0.66,0.668,21,29,93.5,16.9,2396,87.1,87.09,0,31,0,0,6.27,111,150,118,148,298,322,289,-13.7,13.7,69.58987731,6.981541538
30,623211,"Brazobán, Huascar",899,3.3,0.7,0.233,0.7,0.933,0.702,0.687,0.698,21,30,90.3,17.9,2175,93.2,92.58,0,30,0,-0.6,5.87,112,150,123,149,303,327,295,-12.9,12.9,72.38408367,7.420964333
30,677161,"Kelly, Zack",957,3.1,0.6,0.2,0.6,0.8,0.604,0.619,0.617,18,30,90.1,18,2342,90.6,91.72,0,30,0,1.1,7.02,112,151,121,147,283,322,299,-8.4,8.4,69.71570586,6.998364138
30,455119,"Martin, Chris",657,4.6,0.679,0.071,0.633,0.75,0.583,0.637,0.632,19,28,93.7,16.8,2002,91.8,92.21,0,30,0,0.4,6.57,115,149,117,148,284,319,297,-5.7,5.7,70.58951259,6.955416296
30,628452,"Iglesias, Raisel",928,3.2,0.6,0.133,0.6,0.733,0.579,0.612,0.617,18,30,90.9,18,2216,91.6,91.41,0,30,0,-0.2,6.23,117,150,123,149,299,322,295,-7.6,7.6,71.96479821,7.436166786
30,663765,"Woodford, Jake",618,4.9,0.759,0.345,0.733,1.103,0.771,0.672,0.668,22,29,96.8,15.9,2258,88.5,88.75,0,30,0,0.2,6.45,113,148,110,148,301,322,296,-11.2,11.2,70.70859867,7.167797
30,657514,"Bernardino, Brennan",860,3.5,0.7,0.2,0.7,0.9,0.691,0.646,0.635,21,30,94.1,17.1,2379,86.4,85.56,0,30,0,-0.8,5.78,112,150,121,148,286,321,299,-10.8,10.8,70.063155,6.931859231
30,477132,"Kershaw, Clayton",504,6,0.8,0.267,0.8,1.067,0.804,0.673,0.664,24,30,95.9,16.5,2292,86.5,86.73,0,30,0,0.2,6.37,109,151,118,147,299,313,287,-13.1,13.1,71.26218655,7.286667931
30,502085,"Robertson, David",1211,2.5,0.733,0.133,0.733,0.867,0.696,0.627,0.626,22,30,91.4,16.8,2633,89.7,90,0,30,0,0.3,6.55,117,152,117,150,294,323,297,-8,8,70.5384524,7.140862
30,800049,"Mazur, Adam",584,5.1,0.759,0.379,0.733,1.138,0.782,0.611,0.621,22,29,94.1,15.6,2182,90.6,90.01,0,30,0,-0.6,5.95,111,148,116,151,294,321,301,-13,13,71.12991269,6.925448846
30,671212,"Boyle, Joe",966,3.1,0.767,0.267,0.767,1.033,0.774,0.619,0.626,23,30,91.4,18.3,2529,93.8,94.39,0,30,0,0.6,6.64,109,145,114,149,292,319,297,-14.1,14.1,70.49483577,7.026940769
30,663485,"Sands, Cole",1154,2.6,0.821,0.107,0.767,0.929,0.713,0.667,0.707,23,28,91.8,15.8,2212,90.7,89.63,0,30,0,-1.1,5.65,110,147,117,147,298,322,295,-11.5,11.5,70.39543533,7.248606667
30,669622,"Bender, Anthony",954,3.1,0.793,0.241,0.767,1.034,0.763,0.666,0.692,23,29,94.6,16.2,2417,91.5,90.77,0,30,0,-0.7,6.01,108,145,118,144,295,319,294,-11,11,71.70300769,7.088018846
29,687134,"Blalock, Bradley",552,5.3,0.69,0.31,0.69,1,0.724,0.665,0.628,20,29,99.6,16.7,2077,90.3,90.79,0,29,0,0.5,6.42,113,148,120,148,302,333,303,-10.4,10.4,72.78623222,7.32440037
29,670766,"McCaughan, Darren",714,4.1,0.724,0.241,0.724,0.966,0.727,0.66,0.629,21,29,93.9,17.5,2198,85.2,85.94,0,29,0,0.7,6.71,114,147,121,149,300,321,300,-10.2,10.2,71.6315963,7.376455556
29,664208,"Maton, Phil",1078,2.7,0.655,0.276,0.655,0.931,0.679,0.612,0.585,19,29,93.7,19.2,2672,83.7,84.9,0,29,0,1.2,7.06,112,148,114,147,298,326,294,-10.3,10.3,71.08496148,6.987082222
29,665622,"Medina, Luis",720,4,0.655,0.241,0.655,0.897,0.668,0.631,0.598,19,29,96.9,16.5,2310,93.2,93.26,0,29,0,0.1,6.32,109,146,118,150,299,321,299,-9.5,9.5,73.54350517,7.332592759
29,592773,"Stanek, Ryne",977,3,0.69,0.138,0.69,0.828,0.659,0.594,0.593,20,29,93.1,18,2063,94.1,93.75,0,29,0,-0.4,6.05,109,149,119,148,298,324,292,-10.9,10.9,69.9318169,7.102958276
29,614179,"Ruiz, José",835,3.5,0.643,0.214,0.621,0.857,0.624,0.686,0.671,18,28,97.5,15.8,2231,93.2,93.28,0,29,0,0.1,6.03,110,148,119,148,295,324,293,-8.4,8.4,72.29203125,7.1993725
29,605121,"Anderson, Justin",945,3.1,0.586,0.138,0.586,0.724,0.568,0.632,0.608,17,29,92.6,17.4,2343,91.8,92.59,0,29,0,0.8,6.71,112,148,118,147,294,323,294,-10.8,10.8,69.97316192,6.921539231
29,605130,"Barlow, Scott",1022,2.8,0.75,0.214,0.724,0.964,0.716,0.676,0.707,21,28,92.2,16.8,2426,85.1,86.01,0,29,0,0.9,6.83,112,150,124,148,300,317,295,-15,15,70.6414924,7.3131896
29,605463,"Scott, Tayler",1203,2.4,0.75,0.214,0.724,0.964,0.714,0.671,0.665,21,28,98.7,15.6,2239,89,87.8,0,29,0,-1.2,5.76,111,149,117,149,294,321,292,-11.2,11.2,71.10726889,7.217993333
29,656945,"Scott, Tanner",1163,2.5,0.759,0.241,0.759,1,0.759,0.706,0.717,22,29,91.9,16.7,2597,92.7,92.9,0,29,0,0.2,6.37,113,149,120,145,294,321,293,-11.4,11.4,71.51954885,7.080336538
29,686580,"Slaten, Justin",811,3.6,0.69,0.207,0.69,0.897,0.684,0.703,0.701,20,29,94.7,16.3,2461,90.5,91.12,0,29,0,0.6,6.66,110,150,120,147,286,321,298,-8.4,8.4,73.06970591,7.248765909
28,592155,"Booser, Cam",695,4,0.63,0.185,0.607,0.815,0.601,0.562,0.553,17,27,95.3,18.1,2022,90.7,90.74,0,28,0,0,6.32,107,150,119,148,286,323,297,-5.2,5.2,70.95803115,7.241882692
28,573124,"Rogers, Taylor",1082,2.6,0.852,0.333,0.821,1.185,0.843,0.614,0.629,23,27,89.2,17.9,2508,84.9,83.84,0,28,0,-1.1,5.66,110,148,121,148,291,318,292,-14.4,14.4,69.2488013,7.225836957
28,666808,"Doval, Camilo",1116,2.5,0.769,0.423,0.714,1.192,0.774,0.591,0.565,20,26,98.4,17.3,2411,95.2,95.44,0,28,0,0.2,6.29,112,148,121,148,293,322,297,-10.9,10.9,73.26802704,7.232596296
28,623465,"Phillips, Evan",917,3.1,0.815,0.148,0.786,0.963,0.746,0.629,0.657,22,27,90.1,17.1,2468,91.3,91.72,0,28,0,0.4,6.52,113,150,121,152,295,315,293,-10.7,10.7,68.1055252,6.9936208
28,573009,"Mantiply, Joe",867,3.2,0.714,0.286,0.714,1,0.736,0.641,0.633,20,28,95.2,16.4,2095,84.3,84.39,0,28,0,0.1,6.41,111,148,118,146,302,321,295,-9.1,9.1,72.58268762,7.338937143
28,672335,"Pérez, Cionel",864,3.2,0.643,0.357,0.643,1,0.697,0.662,0.607,18,28,99.9,16,2326,91.8,91.21,0,28,0,-0.6,5.92,110,149,121,149,303,324,297,-10.7,10.7,73.47266231,7.260405
28,623433,"Anderson, Nick",573,4.9,0.704,0.259,0.679,0.963,0.691,0.638,0.625,19,27,95,17.3,2076,89.7,89.26,0,28,0,-0.4,6.01,112,149,123,150,295,322,295,-8.5,8.5,71.14984174,6.910728261
28,592094,"Adam, Jason",1109,2.5,0.607,0.179,0.607,0.786,0.602,0.618,0.608,17,28,95,17,2515,90.4,90.7,0,28,0,0.3,6.55,112,150,117,150,296,326,299,-4.5,4.5,71.31651583,7.219899583
28,445276,"Jansen, Kenley",801,3.5,0.607,0.214,0.607,0.821,0.615,0.637,0.589,17,28,95.6,17.9,2568,92.1,92.85,0,28,0,0.7,6.76,116,149,117,149,280,321,297,-8,8,70.75135556,7.026416296
28,657649,"Koenig, Jared",1017,2.8,0.714,0.143,0.714,0.857,0.683,0.674,0.686,20,28,90.6,16.9,2335,92.1,91.83,0,28,0,-0.3,6.22,106,150,122,147,300,320,296,-7.6,7.6,72.69535556,7.069998519
28,641729,"Jiménez, Joe",1089,2.6,0.519,0.185,0.5,0.704,0.507,0.575,0.576,14,27,95.2,17.3,2274,90.2,91.8,0,28,0,1.6,7.24,114,150,120,148,299,323,295,-6.4,6.4,70.34140148,7.240022963
28,696131,"Black, Mason",663,4.2,0.667,0.185,0.643,0.852,0.633,0.768,0.777,18,27,96,15.8,2161,89.4,90.18,0,28,0,0.8,6.76,110,148,120,150,298,324,294,-5.1,5.1,74.49724333,7.115610741
28,493603,"Ottavino, Adam",1003,2.8,0.63,0.259,0.607,0.889,0.627,0.577,0.565,17,27,94,19.4,2423,86.4,87.43,0,28,0,1,6.99,113,146,122,147,297,323,296,-7.3,7.3,70.74429167,7.25781
27,670990,"Ramírez, Yohan",768,3.5,0.815,0.296,0.815,1.111,0.827,0.741,0.734,22,27,96.8,14.7,2357,90,91.31,0,27,0,1.3,7.07,112,149,119,149,298,319,293,-11.2,11.2,69.10434316,7.123204737
27,571946,"Miller, Shelby",850,3.2,0.462,0.231,0.444,0.692,0.475,0.533,0.531,12,26,95.6,18.5,2157,90,91.34,0,27,0,1.3,7,115,148,114,147,294,325,296,-4.9,4.9,69.64564348,7.064202174
27,674072,"Henry, Tommy",706,3.8,0.778,0.37,0.778,1.148,0.824,0.741,0.69,21,27,95.2,16.7,1912,84.6,85.19,0,27,0,0.6,6.68,114,151,123,148,304,320,295,-11.2,11.2,74.10111818,7.542815
27,663531,"Allen, Logan",470,5.7,0.731,0.192,0.704,0.923,0.689,0.666,0.68,19,26,94.7,16.3,1971,86.1,85.95,0,27,0,-0.2,6.16,110,148,121,147,298,313,290,-9.5,9.5,71.56311708,7.32926375
27,642546,"Hernández, Jonathan",762,3.5,0.731,0.308,0.704,1.038,0.73,0.602,0.604,19,26,94.6,17.6,2334,91.3,91.33,0,27,0,0,6.33,109,147,116,149,299,322,297,-12.3,12.3,71.10543852,7.470469259
27,678495,"Rodríguez, Randy",879,3.1,0.778,0.333,0.778,1.111,0.81,0.588,0.607,21,27,92,17.3,2603,92.3,93,0,27,0,0.7,6.59,110,147,120,149,293,324,298,-14.9,14.9,70.1788836,7.1594124
27,605280,"Holmes, Clay",1085,2.5,0.667,0.222,0.667,0.889,0.671,0.624,0.626,18,27,94.9,15.9,2317,94.4,93.66,0,27,0,-0.7,5.96,115,150,116,151,290,323,288,-9.7,9.7,69.83305591,6.918874091
27,805673,"Matthews, Zebby",717,3.8,0.741,0.148,0.741,0.889,0.708,0.67,0.681,20,27,93.4,17.2,2245,88.7,89.06,0,27,0,0.4,6.4,110,147,118,149,296,324,297,-10.1,10.1,70.92081385,7.280082308
27,621381,"Strahm, Matt",981,2.8,0.593,0.296,0.593,0.889,0.633,0.68,0.655,16,27,95.6,17,2539,91.7,91.33,0,27,0,-0.4,6.19,113,149,116,149,293,322,292,-7.6,7.6,72.1485575,6.965678333
27,683004,"Leiter, Jack",669,4,0.815,0.296,0.815,1.111,0.827,0.71,0.707,22,27,95,15.7,2363,93.2,94.03,0,27,0,0.8,6.87,110,146,113,146,295,317,295,-13.6,13.6,71.0438812,6.981426
27,673513,"Matsui, Yuki",1049,2.6,0.615,0.308,0.593,0.923,0.632,0.665,0.646,16,26,96.6,16.1,2242,88.8,88.18,0,27,0,-0.6,5.89,110,147,118,146,299,323,295,-5.4,5.4,71.99000739,7.365343913
27,573204,"Thielbar, Caleb",887,3,0.808,0.192,0.778,1,0.755,0.736,0.712,21,26,95.3,16.4,2356,87.6,87.63,0,27,0,0,6.34,107,145,116,146,297,320,295,-13.2,13.2,71.4628328,7.2393312
27,676962,"Brown, Ben",849,3.2,0.68,0.16,0.63,0.84,0.61,0.659,0.64,17,25,95.9,18.1,2191,93.7,94.38,0,27,0,0.7,6.7,112,149,115,150,301,323,296,-6.4,6.4,72.397272,7.1756824
27,689672,"Thorpe, Drew",721,3.7,0.593,0.296,0.593,0.889,0.633,0.641,0.604,16,27,96.8,18,2272,86,86.18,0,27,0,0.2,6.37,111,146,117,147,300,323,300,-9.6,9.6,71.588455,7.350040769
27,667725,"Tyler, Kyle",580,4.7,0.778,0.074,0.778,0.852,0.713,0.743,0.729,21,27,94.1,16.6,2267,86.3,87.35,0,27,0,1.1,6.96,107,147,113,150,296,318,300,-9.3,9.3,72.25514692,7.219251923
26,594835,"Gonzales, Marco",546,4.8,0.692,0.192,0.692,0.885,0.682,0.651,0.63,18,26,96.1,16.1,2103,85.2,85.48,0,26,0,0.3,6.55,108,150,110,146,311,328,294,-7.3,7.3,73.174806,7.4200568
26,613534,"Adams, Austin",805,3.2,0.76,0.32,0.731,1.08,0.759,0.663,0.68,19,25,93,17.3,2970,88.7,88.1,0,26,0,-0.6,5.85,110,146,119,148,298,320,297,-11.5,11.5,71.64372333,7.259217917
26,685299,"Gordon, Tanner",607,4.3,0.808,0.346,0.808,1.154,0.84,0.708,0.739,21,26,89.9,16.5,2147,88.6,88.84,0,26,0,0.2,6.34,114,150,124,149,302,331,302,-12.1,12.1,71.33258696,7.269365652
26,666745,"Brito, Jhony",628,4.1,0.68,0.08,0.654,0.76,0.605,0.671,0.656,17,25,93.5,16.6,2029,92.8,92.72,0,26,0,-0.1,6.32,117,151,121,150,299,325,294,-5.8,5.8,71.65966435,7.160439565
26,656232,"Bielak, Brandon",510,5.1,0.769,0.269,0.769,1.038,0.777,0.63,0.643,20,26,92.1,18,2236,88,86.82,0,26,0,-1.2,5.55,108,150,123,148,300,320,294,-7.6,7.6,71.92068261,7.327017391
26,607455,"Banda, Anthony",774,3.4,0.615,0.154,0.615,0.769,0.599,0.603,0.613,16,26,93.2,17,2073,94.1,94.22,0,26,0,0.1,6.34,110,151,122,149,297,316,291,-5.3,5.3,72.00227125,6.824284167
26,458677,"Wilson, Justin",816,3.2,0.64,0.2,0.615,0.84,0.614,0.609,0.596,16,25,94.6,18.1,2297,92.5,92.24,0,26,0,-0.3,6.07,114,146,120,148,294,320,290,-4.9,4.9,70.76615783,7.06453913
26,607179,"Weems, Jordan",733,3.5,0.692,0.346,0.692,1.038,0.737,0.616,0.6,18,26,95.5,17.5,2039,91.3,91.82,0,26,0,0.5,6.56,113,147,119,146,304,326,297,-12.6,12.6,71.6320472,7.3166768
26,661395,"Duran, Jhoan",881,3,0.769,0.385,0.769,1.154,0.82,0.667,0.686,20,26,92.5,15.4,2032,96.7,96.92,0,26,0,0.2,6.33,113,148,115,150,297,321,296,-12.9,12.9,70.0253004,6.8364076
26,666277,"Soriano, George",519,5,0.52,0.24,0.5,0.76,0.527,0.65,0.637,13,25,96.8,17.9,2338,88.3,88.44,0,26,0,0.1,6.39,111,148,122,146,299,320,295,-7.3,7.3,72.56897238,7.292293333
26,664299,"Javier, Cristian",570,4.6,0.615,0.231,0.615,0.846,0.629,0.58,0.566,16,26,93.3,18.6,2498,82.3,81.43,0,26,0,-0.9,5.94,111,150,123,149,288,323,293,-4.6,4.6,69.46044778,7.529355
26,623352,"Hader, Josh",1166,2.2,0.654,0.038,0.654,0.692,0.591,0.633,0.639,17,26,95.1,16.1,2318,93.2,93.6,0,26,0,0.4,6.71,108,149,114,146,301,330,299,-7.9,7.9,71.79267957,7.406935217
