pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
5,657376,"Schmidt, Clarke",1454,0.3,0.4,0.2,0.4,0.6,0.427,0.634,0.659,2,5,93.7,10,2692,92.9,93.22,0,5,0,0.3,6.38,123,149,120,153,287,322,288,0.2,-0.2,72.82906,6.989236
5,621112,"Blackburn, Paul",1212,0.4,0,0,0,0,0,0.52,0.562,0,5,82.5,12.2,2189,84,83.64,0,5,0,-0.4,6.1,99,145,119,148,291,319,287,1.2,-1.2,70.833646,7.089416
5,671922,"Smith, Cade",1166,0.4,0,0,0,0,0,0.492,0.545,0,5,83.6,12.4,1942,94.7,96.36,0,5,0,1.7,7.12,113,150,129,151,296,324,296,2.2,-2.2,68.859114,6.352036
5,806185,"Birdsong, Hayden",1388,0.4,0,0,0,0,0,0.63,0.661,0,5,99.4,9,2225,92.2,92.54,0,5,0,0.3,6.52,109,147,125,150,287,328,302,1.2,-1.2,71.05186,6.879134
5,656222,"Beeks, Jalen",1186,0.4,0,0,0,0,0,0.387,0.412,0,5,81.1,10.4,2136,91.8,92.82,0,5,0,1,6.56,115,149,114,149,298,328,305,1,-1,68.4789375,6.875935
5,455119,"Martin, Chris",657,0.8,0,0,0,0,0,0.488,0.515,0,5,82.4,10.8,2107,93.2,93.56,0,5,0,0.4,6.6,115,151,122,151,275,318,300,1.1,-1.1,69.494854,7.260028
5,684320,"Rodríguez, Yariel",1502,0.3,0.2,0,0.2,0.2,0.176,0.501,0.54,1,5,83.9,15.4,2428,86.2,86.62,0,5,0,0.4,6.58,112,149,109,147,289,319,295,-0.3,0.3,68.790576,7.658902
5,543351,"Jackson, Jay",453,1.1,0,0,0,0,0,0.554,0.608,0,5,86.5,11.2,2230,88.5,88.5,0,5,0,0,6.34,98,177,114,149,298,317,262,1.4,-1.4,71.477292,7.297502
5,694363,"Shuster, Jared",1290,0.4,0,0,0,0,0,0.639,0.673,0,5,93.3,10.6,2000,85.7,85.98,0,5,0,0.3,6.54,116,148,117,151,292,321,297,1.1,-1.1,72.246558,7.442304
5,606930,"Barnes, Jacob",1117,0.4,0.2,0,0.2,0.2,0.176,0.624,0.665,1,5,98.2,8.2,2394,92.2,93.26,0,5,0,1.1,6.7,112,147,116,149,296,321,295,-0.1,0.1,70.605904,7.33739
5,664076,"Cleavinger, Garrett",1056,0.5,0,0,0,0,0,0.574,0.614,0,5,96.2,9,2621,88.4,87.8,0,5,0,-0.6,5.98,100,150,122,148,298,327,294,1.5,-1.5,71.37303,7.616476
5,668933,"Ashcraft, Graham",1342,0.4,0,0,0,0,0,0.518,0.557,0,5,93.1,8.4,2380,95.5,94.28,0,5,0,-1.2,5.44,109,148,104,149,296,320,289,1.8,-1.8,70.36729,6.82934
5,666200,"Luzardo, Jesús",1083,0.5,0,0,0,0,0,0.592,0.631,0,5,84.8,12.2,2000,88,86.54,0,5,0,-1.5,5.6,105,150,124,144,301,321,295,1.2,-1.2,74.2481825,8.45779
5,621051,"Wilson, Steven",623,0.8,0,0,0,0,0,0.568,0.615,0,5,81.4,13.4,2493,88.9,89.5,0,5,0,0.6,6.74,117,148,102,150,292,322,296,1.2,-1.2,69.659588,7.340166
5,621389,"Blach, Ty",1133,0.4,0,0,0,0,0,0.569,0.603,0,5,84.4,14.2,2237,84.7,83.12,0,5,0,-1.6,5.2,101,146,119,146,298,325,298,1.5,-1.5,67.86087,6.9997325
5,621114,"Burr, Ryan",570,0.9,0,0,0,0,0,0.458,0.501,0,5,83,17,2505,84.8,86.02,0,5,0,1.2,6.78,102,151,118,147,292,316,292,1.1,-1.1,70.21577,6.953516
5,663568,"Kolek, Stephen",797,0.6,0.2,0,0.2,0.2,0.176,0.582,0.624,1,5,87.7,10.4,2413,89.7,89.88,0,5,0,0.2,6.48,110,142,105,143,294,324,297,1.5,-1.5,70.34979,6.98852
5,672578,"Hernández, Carlos",560,0.9,0.2,0.2,0.2,0.4,0.251,0.546,0.583,1,5,82.3,13.6,2182,89.5,90.88,0,5,0,1.4,6.94,111,148,124,150,294,322,294,-0.1,0.1,71.641372,7.151588
5,674370,"Bido, Osvaldo",1056,0.5,0.6,0,0.6,0.6,0.529,0.377,0.406,3,5,74.3,17.2,2220,90.4,90.2,0,5,0,-0.2,6.28,105,146,113,148,297,319,301,-2.2,2.2,69.301135,7.45676
5,657097,"Webb, Jacob",934,0.5,0.2,0,0.2,0.2,0.176,0.466,0.49,1,5,85.9,12.4,2241,84.2,84.06,0,5,0,-0.1,6.32,112,149,117,148,307,322,287,-0.2,0.2,71.8553225,7.4447225
5,643338,"Green, Chad",840,0.6,0.2,0,0.2,0.2,0.176,0.521,0.555,1,5,85.4,10.2,2299,92.2,92.46,0,5,0,0.3,6.56,106,147,106,148,292,317,287,0.2,-0.2,70.0842625,7.1989575
5,663158,"Suarez, Robert",977,0.5,0,0,0,0,0,0.36,0.396,0,5,70.6,15.6,2421,98.7,99.3,0,5,0,0.6,6.72,121,152,122,151,296,321,291,1.1,-1.1,66.89573,6.819214
5,621383,"Banks, Tanner",1174,0.4,0,0,0,0,0,0.421,0.439,0,5,83,13.2,2327,89.4,89.18,0,5,0,-0.2,6.02,118,149,116,150,295,316,294,1.6,-1.6,69.10241,7.276128
5,643256,"Cimber, Adam",416,1.2,0.2,0,0.2,0.2,0.176,0.492,0.527,1,5,83.8,14,2303,85.1,84.84,0,5,0,-0.3,6.54,109,149,125,149,307,327,299,0.6,-0.6,70.892275,6.4731625
5,686826,"Jarvis, Bryce",1006,0.5,0.2,0,0.2,0.2,0.176,0.476,0.512,1,5,88.4,10.2,2248,91.3,90.82,0,5,0,-0.5,5.96,121,150,125,151,300,317,292,0.2,-0.2,74.42744,7.0152525
5,663704,"McArthur, James",904,0.6,0,0,0,0,0,0.522,0.549,0,5,82.8,15,2475,89.2,89.9,0,5,0,0.7,6.78,121,149,124,150,292,318,291,1,-1,70.9286525,7.7551
5,675627,"Grove, Michael",827,0.6,0,0,0,0,0,0.576,0.623,0,5,86,12.6,2330,91.7,92.98,0,5,0,1.3,6.96,91,149,122,148,303,315,292,1.5,-1.5,73.29070333,7.694456667
5,676254,"Walker, Ryan",1221,0.4,0,0,0,0,0,0.558,0.597,0,5,90,10,2555,88.3,87.76,0,5,0,-0.5,6.04,113,151,121,150,298,320,292,0.9,-0.9,71.00043,7.0186975
5,669620,"Basso, Brady",350,1.4,0,0,0,0,0,0.646,0.684,0,5,96.6,9.4,2299,87.4,87.66,0,5,0,0.3,6.4,108,149,116,147,298,314,291,1.3,-1.3,72.9403725,7.24028
5,542888,"Armstrong, Shawn",1109,0.5,0,0,0,0,0,0.57,0.613,0,5,83.9,13.6,2279,91.6,92.18,0,5,0,0.6,6.56,114,149,112,151,299,325,297,1.2,-1.2,69.579452,6.899924
5,672710,"Contreras, Roansy",1075,0.5,0,0,0,0,0,0.377,0.408,0,5,74.4,17.6,2405,90.7,90.98,0,5,0,0.3,6.36,100,145,108,141,315,327,298,1,-1,70.436345,7.140195
5,594835,"Gonzales, Marco",546,0.9,0,0,0,0,0,0.494,0.525,0,5,83.6,14.2,2063,85.4,85.88,0,5,0,0.5,6.56,109,147,113,149,296,323,293,1.2,-1.2,68.25898,6.9542675
5,676702,"Stratton, Hunter",587,0.9,0.2,0,0.2,0.2,0.176,0.649,0.674,1,5,90.9,11.4,2724,90.9,91.38,0,5,0,0.5,6.46,105,150,116,149,311,318,281,0.6,-0.6,72.724522,6.9235
5,663485,"Sands, Cole",1154,0.4,0.2,0,0.2,0.2,0.176,0.532,0.571,1,5,88.9,9.8,2197,88.7,87.86,0,5,0,-0.8,5.62,120,149,120,152,296,327,298,0.2,-0.2,69.2963975,7.36131
5,571948,"Milner, Hoby",1043,0.5,0,0,0,0,0,0.535,0.575,0,5,83.7,11.8,2045,86.6,87.54,0,5,0,0.9,6.86,118,152,130,149,302,323,299,1.2,-1.2,62.352325,5.906035
5,519326,"Strickland, Hunter",1157,0.4,0,0,0,0,0,0.556,0.605,0,5,91,9.6,2477,89.2,88.5,0,5,0,-0.7,6.06,121,149,120,152,299,324,304,1,-1,72.632828,7.076244
5,701581,"Festa, David",1099,0.5,0,0,0,0,0,0.493,0.528,0,5,83.1,16.4,2289,87.5,88.44,0,5,0,0.9,6.86,118,147,122,147,283,313,298,1.1,-1.1,66.627255,7.8054575
5,663893,"Little, Brendon",696,0.7,0,0,0,0,0,0.501,0.544,0,5,85.1,11.4,2140,92.3,91.02,0,5,0,-1.3,5.6,114,150,113,149,287,321,293,1,-1,72.78307,6.95026
5,674003,"Bradford, Cody",1175,0.4,0,0,0,0,0,0.649,0.687,0,5,98.3,8.8,1914,80.1,81.24,0,5,0,1.1,7.16,107,151,114,150,296,327,294,0.9,-0.9,73.9172375,7.5830025
5,676775,"Winn, Keaton",877,0.6,0,0,0,0,0,0.519,0.54,0,5,90.1,9.5,1495,88.9,89.1,0,5,0,0.2,6.3,112,152,113,150,298,325,291,1.3,-1.3,75.723035,7.5677375
5,808967,"Yamamoto, Yoshinobu",1469,0.3,0,0,0,0,0,0.552,0.579,0,5,85.2,10.8,2066,90.1,90.84,0,5,0,0.7,6.6,125,150,126,152,292,319,290,1.3,-1.3,67.84822,6.53013
5,592426,"Jackson, Luke",917,0.5,0.2,0,0.2,0.2,0.176,0.64,0.697,1,5,80.6,14.8,2319,86.6,87.5,0,5,0,0.9,6.74,115,150,121,151,299,318,294,1.1,-1.1,72.200522,7.591162
5,573204,"Thielbar, Caleb",887,0.6,0,0,0,0,0,0.642,0.671,0,5,87.3,11.6,2282,87.1,87.42,0,5,0,0.3,6.34,115,149,123,150,292,322,291,1.2,-1.2,70.069342,7.027974
5,687863,"Hodge, Porter",642,0.8,0,0,0,0,0,0.532,0.567,0,5,85.7,10,2554,90.8,92.18,0,5,0,1.4,7.1,112,152,116,151,307,321,287,1,-1,67.576456,7.126684
4,612434,"Castro, Miguel",232,1.7,0,0,0,0,0,0.695,0.75,0,4,79.7,17.3,2472,87.5,88.85,0,4,0,1.3,7.32,119,153,130,149,308,329,296,0.6,-0.6,73.64245,7.767736667
4,656629,"Kopech, Michael",1143,0.3,0,0,0,0,0,0.431,0.467,0,4,83.6,10,2472,94.1,94.97,0,4,0,0.9,6.88,107,149,105,145,297,321,290,1.5,-1.5,67.80949,7.3230275
4,681799,"Roberts, Ethan",474,0.8,0.25,0,0.25,0.25,0.22,0.549,0.576,1,4,92.6,9.8,3049,81,80.78,0,4,0,-0.1,6.4,116,149,123,153,301,324,298,-0.2,0.2,73.4202975,7.3075175
4,594580,"Moll, Sam",624,0.6,0.5,0,0.5,0.5,0.441,0.726,0.751,2,4,93.4,11.8,2476,88.8,86.7,0,4,0,-2.1,4.8,116,149,112,151,304,321,286,-0.3,0.3,74.390675,7.35925
4,670950,"Richards, Trevor",1182,0.3,0,0,0,0,0,0.405,0.445,0,4,78.8,14,2480,82,81.43,0,4,0,-0.6,6.2,95,152,115,141,294,316,284,1.1,-1.1,73.788095,7.243745
4,664849,"Young, Danny",697,0.6,0,0,0,0,0,0.557,0.597,0,4,84.6,12.3,2470,88.8,88.22,0,4,0,-0.6,5.9,123,151,123,152,297,323,298,0.9,-0.9,69.6690275,7.06262
4,608638,"Chargois, JT",529,0.8,0,0,0,0,0,0.439,0.477,0,4,83.9,12.5,2355,91.6,91.47,0,4,0,-0.1,6.25,103,146,116,143,293,323,287,1.1,-1.1,69.0185,7.066045
4,606160,"Montero, Rafael",683,0.6,0,0,0,0,0,0.502,0.534,0,4,84.8,11,2140,93.2,92.65,0,4,0,-0.5,6.15,117,152,117,151,283,315,293,0.8,-0.8,64.419085,6.31742
4,600917,"Leclerc, José",1204,0.3,0,0,0,0,0,0.547,0.578,0,4,83,15.5,2678,89.9,88.52,0,4,0,-1.4,5.5,114,150,110,151,299,320,292,1.2,-1.2,72.523575,6.7256425
4,669711,"Weissert, Greg",1029,0.4,0,0,0,0,0,0.42,0.446,0,4,80.6,16.5,2183,94.1,93.47,0,4,0,-0.6,6,114,153,118,149,297,328,294,0.7,-0.7,64.61756667,6.460513333
4,680767,"Vodnik, Victor",1341,0.3,0.25,0,0.25,0.25,0.22,0.499,0.537,1,4,90.6,8.8,2195,93.3,94.5,0,4,0,1.2,6.8,113,150,127,150,299,331,305,0.8,-0.8,70.3929,6.317976667
4,663474,"McKenzie, Triston",1304,0.3,0.5,0,0.5,0.5,0.441,0.509,0.544,2,4,89,9.5,2197,79.7,80.15,0,4,0,0.5,6.7,105,148,129,148,294,319,296,-0.9,0.9,77.93717333,7.671986667
4,623211,"Brazobán, Huascar",899,0.4,0,0,0,0,0,0.317,0.351,0,4,72.8,14,2160,94.6,93.7,0,4,0,-0.8,5.85,118,153,127,149,300,329,295,0.8,-0.8,68.696425,7.135565
4,605483,"Snell, Blake",1773,0.2,0,0,0,0,0,0.454,0.482,0,4,78.2,15.3,2505,88.1,88.7,0,4,0,0.6,6.78,108,152,122,147,304,322,293,1,-1,69.3638425,7.4835725
4,669372,"Ginn, J.T.",515,0.8,0,0,0,0,0,0.583,0.598,0,4,94.5,9.5,2187,86,86.8,0,4,0,0.8,6.6,118,151,122,150,300,321,298,0.7,-0.7,77.130925,7.846735
4,647336,"Soroka, Michael",1442,0.3,0,0,0,0,0,0.607,0.652,0,4,100.7,8,2484,83.5,83.03,0,4,0,-0.5,5.85,114,146,114,151,300,326,297,1.3,-1.3,73.63959,7.92806
4,676534,"Faucher, Calvin",987,0.4,0.25,0,0.25,0.25,0.22,0.577,0.611,1,4,99.2,8.5,2822,91.5,91.02,0,4,0,-0.5,5.75,105,145,121,146,292,325,298,0.5,-0.5,75.1097475,7.187655
4,595014,"Treinen, Blake",737,0.5,0,0,0,0,0,0.429,0.46,0,4,83.7,9,2362,94.1,93.03,0,4,0,-1.1,5.7,110,151,117,152,298,317,295,1.2,-1.2,73.513785,7.0207975
4,519151,"Pressly, Ryan",969,0.4,0.5,0.5,0.5,1,0.627,0.586,0.618,2,4,88.9,9.5,2626,93.2,93.08,0,4,0,-0.1,6.2,120,149,125,149,289,328,298,-1,1,67.89383,7.47337
4,669212,"Morgan, Eli",646,0.6,0.5,0,0.5,0.5,0.441,0.569,0.606,2,4,79.2,18,2218,90.5,91.07,0,4,0,0.6,6.5,121,151,125,152,303,318,299,-0.4,0.4,69.598415,6.515885
4,643377,"Jax, Griffin",1068,0.4,0,0,0,0,0,0.561,0.594,0,4,84.8,14.8,2607,91.8,91.95,0,4,0,0.1,6.38,112,150,123,150,294,322,286,0.3,-0.3,64.83749333,6.212813333
4,519008,"McFarland, T.J.",836,0.5,0.25,0,0.25,0.25,0.22,0.626,0.649,1,4,93.1,10,2052,84.4,83.03,0,4,0,-1.4,5.43,117,153,121,149,302,324,298,-0.3,0.3,71.9757125,7.440265
4,668941,"Romero, JoJo",919,0.4,0,0,0,0,0,0.622,0.664,0,4,74.9,20.3,2347,86.8,85.2,0,4,0,-1.6,5.45,106,151,112,147,305,316,293,0.9,-0.9,69.31561,7.772995
4,641329,"Baker, Bryan",370,1.1,0.25,0,0.25,0.25,0.22,0.394,0.423,1,4,74.1,2.8,2213,88.4,88.8,0,4,0,0.4,6.5,124,149,130,151,301,330,294,0.2,-0.2,59.70388,6.22472
4,690829,"Joyce, Ben",541,0.7,0.25,0,0.25,0.25,0.22,0.381,0.412,1,4,81.2,10.5,2355,97.6,98.38,0,4,0,0.8,6.72,104,131,102,132,293,311,290,0.4,-0.4,66.9791475,6.76355
4,600986,"Vieira, Thyago",737,0.5,0,0,0,0,0,0.542,0.575,0,4,89.3,10,2231,94.5,95.25,0,4,0,0.8,6.8,119,151,130,151,309,320,299,0.7,-0.7,69.6642375,6.8598925
4,643511,"Rogers, Tyler",1002,0.4,0,0,0,0,0,0.463,0.502,0,4,89.6,8,1948,82.4,81.58,0,4,0,-0.8,6.15,121,150,123,150,279,316,298,0.8,-0.8,66.37692333,6.777833333
4,660853,"De Los Santos, Enyel",1127,0.4,0,0,0,0,0,0.751,0.805,0,4,83.6,15.3,2198,88.9,88.75,0,4,0,-0.1,6.1,113,151,124,150,300,327,290,1.4,-1.4,72.682085,7.484995
4,621381,"Strahm, Matt",981,0.4,0,0,0,0,0,0.489,0.536,0,4,79.3,13.8,2599,89.1,88.63,0,4,0,-0.5,6.08,118,150,124,150,291,325,295,0.6,-0.6,63.6498225,7.1848925
4,656546,"Hoffman, Jeff",1001,0.4,0,0,0,0,0,0.386,0.42,0,4,73,22,2610,96.8,97.35,0,4,0,0.6,6.6,115,150,118,147,299,324,289,0.8,-0.8,63.50484667,6.26224
4,641755,"Kinley, Tyler",1185,0.3,0,0,0,0,0,0.665,0.698,0,4,87.2,12.8,2600,91,90.2,0,4,0,-0.8,5.53,114,147,122,150,286,322,300,1,-1,69.3515875,6.9570425
4,673513,"Matsui, Yuki",1049,0.4,0,0,0,0,0,0.512,0.543,0,4,83.5,9.5,2193,90.5,89.92,0,4,0,-0.6,6.03,111,154,114,149,303,323,293,1,-1,67.5277925,6.7391475
4,666159,"Manning, Matt",438,0.9,0,0,0,0,0,0.619,0.658,0,4,99.6,8.3,2251,84.9,85.4,0,4,0,0.5,6.8,114,147,115,142,298,328,290,0.8,-0.8,71.155945,7.3155075
4,663687,"Harris, Hogan",1213,0.3,0,0,0,0,0,0.576,0.61,0,4,85.9,11.3,2248,87.2,87.88,0,4,0,0.7,6.95,106,144,115,138,300,318,293,1,-1,73.7851025,7.207785
4,672282,"Detmers, Reid",1559,0.3,0,0,0,0,0,0.529,0.574,0,4,88.5,10.5,2258,84.6,84.28,0,4,0,-0.3,6,115,153,127,151,308,326,296,0.6,-0.6,65.12845667,7.30526
4,606303,"Payamps, Joel",899,0.4,0,0,0,0,0,0.541,0.57,0,4,88.8,14.8,2352,87.5,87.13,0,4,0,-0.4,6.15,116,152,115,148,305,323,306,0.9,-0.9,69.08916,7.283595
4,687330,"Kelly, Kevin",1033,0.4,0,0,0,0,0,0.472,0.504,0,4,81.1,16.5,2286,83.8,84.78,0,4,0,1,7.2,99,153,111,149,293,317,287,0.8,-0.8,66.917485,6.914015
4,672335,"Pérez, Cionel",864,0.5,0.25,0,0.25,0.25,0.22,0.593,0.631,1,4,93.3,9.3,2115,92.8,92.23,0,4,0,-0.6,5.95,104,147,112,148,297,327,304,0.5,-0.5,73.865155,7.265115
4,571946,"Miller, Shelby",850,0.5,0,0,0,0,0,0.437,0.474,0,4,88.9,7.5,2251,89.9,91.15,0,4,0,1.3,6.92,100,128,106,129,293,322,301,0.9,-0.9,71.7366575,7.0412
4,641656,"Hamilton, Ian",619,0.6,0,0,0,0,0,0.576,0.602,0,4,98.8,8,1704,91.1,90.45,0,4,0,-0.6,5.8,112,149,107,152,295,317,289,1.3,-1.3,71.2784225,7.45243
4,667297,"Nance, Tommy",322,1.2,0,0,0,0,0,0.379,0.397,0,4,73,15.5,2358,94.7,94.95,0,4,0,0.3,6.4,113,142,123,151,287,314,287,0.7,-0.7,69.7444325,6.6453875
4,642397,"Soto, Gregory",960,0.4,0,0,0,0,0,0.42,0.466,0,4,87.5,8,2402,93.9,94.28,0,4,0,0.4,6.53,108,151,122,146,298,319,292,1.6,-1.6,72.090465,7.4144675
4,621199,"Bowman, Matt",497,0.8,0,0,0,0,0,0.394,0.419,0,4,82.6,9.8,2063,91.9,92.58,0,4,0,0.7,6.75,115,153,119,149,310,325,301,1,-1,72.232525,7.0460525
4,641745,"Keller, Brad",743,0.5,0,0,0,0,0,0.392,0.427,0,4,79.7,14.5,2176,91.2,91.3,0,4,0,0.1,6.15,111,153,113,149,289,319,298,0.8,-0.8,70.6683575,7.0949225
4,693312,"Nicolas, Kyle",950,0.4,0,0,0,0,0,0.524,0.573,0,4,93.3,8.8,2381,93.5,94.58,0,4,0,1.1,6.85,114,149,111,147,315,326,283,1.2,-1.2,69.8068575,7.4189325
4,683232,"Mears, Nick",1028,0.4,0.25,0,0.25,0.25,0.22,0.542,0.585,1,4,81.7,13.8,2484,93.9,95.4,0,4,0,1.5,6.9,113,148,124,148,307,333,304,0.1,-0.1,72.51098667,7.415676667
4,687134,"Blalock, Bradley",552,0.7,0,0,0,0,0,0.626,0.666,0,4,83.2,14,2080,91.3,91.9,0,4,0,0.6,6.45,116,149,126,150,305,333,303,-0.1,0.1,73.748425,7.3231725
4,605347,"López, Jorge",802,0.5,0,0,0,0,0,0.46,0.479,0,4,70.2,16.8,1819,92.5,92.53,0,4,0,0,6.55,100,139,113,147,296,319,287,0.7,-0.7,56.5756175,5.65748
4,605130,"Barlow, Scott",1022,0.4,0,0,0,0,0,0.538,0.576,0,4,95.7,7.5,2425,89.1,90.38,0,4,0,1.3,6.88,116,153,129,151,300,323,292,0.8,-0.8,74.6141475,6.9246675
4,640448,"Finnegan, Kyle",1067,0.4,0,0,0,0,0,0.538,0.574,0,4,81.9,13,1940,95.4,95.5,0,4,0,0.1,6.52,118,149,115,148,308,327,300,0.6,-0.6,71.32683333,6.677016667
4,685299,"Gordon, Tanner",607,0.7,0.25,0,0.25,0.25,0.22,0.637,0.683,1,4,95.2,14.3,2159,83.6,83.7,0,4,0,0.2,6.17,102,150,131,148,318,341,310,0,0,76.481515,7.7777775
4,660896,"Alcala, Jorge",931,0.4,0,0,0,0,0,0.486,0.523,0,4,87.2,10,2373,94.1,93.6,0,4,0,-0.5,6,115,150,119,151,298,320,297,0.6,-0.6,63.858575,7.091745
4,592155,"Booser, Cam",695,0.6,0,0,0,0,0,0.524,0.56,0,4,91.7,9.8,2094,88.2,88.45,0,4,0,0.3,6.28,113,138,118,135,282,320,293,0.7,-0.7,66.99414,7.3056575
4,656731,"Megill, Tylor",1365,0.3,0.25,0,0.25,0.25,0.22,0.698,0.726,1,4,90.1,13.5,2130,92.8,94.78,0,4,0,2,7.45,118,151,127,149,299,324,291,0.1,-0.1,69.37726333,7.063206667
4,608032,"Estévez, Carlos",821,0.5,0.25,0,0.25,0.25,0.22,0.51,0.556,1,4,85.1,11,2126,93,93.4,0,4,0,0.4,6.35,111,148,127,151,297,328,290,0.4,-0.4,69.3462525,6.5669525
4,623149,"Sewald, Paul",629,0.6,0,0,0,0,0,0.528,0.567,0,4,87.4,16.3,2467,88.7,89.13,0,4,0,0.4,6.47,110,149,120,148,308,311,293,0.9,-0.9,69.4611025,6.6177925
4,669622,"Bender, Anthony",954,0.4,0.25,0,0.25,0.25,0.22,0.606,0.638,1,4,100.9,7.5,2302,88.3,87.65,0,4,0,-0.6,6.1,113,147,124,149,294,310,292,-0.1,0.1,71.76782,7.519346667
4,605513,"Turnbull, Spencer",916,0.4,0,0,0,0,0,0.449,0.482,0,4,83.5,13.5,2615,86.1,86.4,0,4,0,0.3,6.25,112,151,121,149,293,320,288,1,-1,72.5658,6.708495
4,622075,"Almonte, Yency",267,1.5,0,0,0,0,0,0.484,0.537,0,4,63.4,24.3,2177,93.8,94.53,0,4,0,0.7,6.75,119,150,122,153,308,327,296,0.7,-0.7,71.731075,7.061065
4,676130,"Buttó, José",1222,0.3,0,0,0,0,0,0.578,0.611,0,4,88.2,10.3,2219,89.8,89.67,0,4,0,-0.1,6.35,124,150,107,153,292,324,302,1,-1,73.1916225,7.133555
4,656641,"Latz, Jacob",813,0.5,0.25,0,0.25,0.25,0.22,0.497,0.535,1,4,77.6,17.5,2184,87.4,87.38,0,4,0,0,6.5,116,147,118,148,295,321,295,-0.2,0.2,62.85816,6.984956667
4,676092,"Snider, Collin",676,0.6,0.5,0,0.5,0.5,0.441,0.535,0.569,2,4,92.9,8.8,2715,84.8,84.5,0,4,0,-0.3,6.25,124,146,120,150,284,313,296,-1.1,1.1,71.3700825,7.4030875
3,681870,"Sabrowski, Erik",198,1.5,0,0,0,0,0,0.525,0.553,0,3,92.4,7.3,2510,88.9,90.3,0,3,0,1.4,6.97,98,148,113,149,300,320,294,1.1,-1.1,74.351115,8.057495
3,472610,"García, Luis",898,0.3,0.333,0,0.333,0.333,0.294,0.263,0.29,1,3,68.3,18,1958,93.3,94.5,0,3,0,1.2,6.7,117,153,120,150,300,320,305,0.1,-0.1,71.87621667,6.76332
3,695076,"Lowder, Rhett",498,0.6,0,0,0,0,0,0.503,0.538,0,3,82.3,13,2556,86.5,86.43,0,3,0,-0.1,6.1,107,146,136,151,291,324,293,0.7,-0.7,71.0455,7.28875
3,641771,"Kuhl, Chad",980,0.3,0,0,0,0,0,0.613,0.65,0,3,101.6,7.7,2347,88.6,88.7,0,3,0,0.1,6.43,85,137,102,133,293,316,285,1,-1,78.23809,7.514225
3,592454,"Kahnle, Tommy",750,0.4,0.333,0,0.333,0.333,0.294,0.481,0.499,1,3,90.8,8.7,1285,86.4,87.17,0,3,0,0.8,6.73,112,147,139,154,284,323,296,0,0,66.61392333,7.267566667
3,678495,"Rodríguez, Randy",879,0.3,0,0,0,0,0,0.456,0.486,0,3,83.4,10,2644,93.5,94.43,0,3,0,0.9,6.67,113,143,112,151,289,320,297,0.9,-0.9,64.03741,6.869846667
3,657508,"Baumann, Mike",1067,0.3,0,0,0,0,0,0.593,0.632,0,3,78,14.3,2372,90.5,91.23,0,3,0,0.7,6.7,119,149,116,148,297,321,289,1.3,-1.3,63.15741333,6.74759
3,664776,"Cousins, Jake",644,0.5,0,0,0,0,0,0.636,0.659,0,3,93.4,10.3,2386,90.5,91.6,0,3,0,1.1,6.97,88,148,123,152,294,330,284,0.8,-0.8,67.59468667,7.0175
3,605280,"Holmes, Clay",1085,0.3,0,0,0,0,0,0.42,0.456,0,3,80.7,15.7,2204,96.9,95.7,0,3,0,-1.2,5.97,112,147,105,151,282,321,284,1.1,-1.1,71.67904,7.064485
3,682990,"Priester, Quinn",811,0.4,0,0,0,0,0,0.557,0.586,0,3,98.2,7.7,2334,88.1,88.77,0,3,0,0.7,6.47,108,149,115,147,310,320,289,0.8,-0.8,70.98044333,7.560666667
3,641585,"France, J.P.",466,0.6,0,0,0,0,0,0.605,0.624,0,3,89.8,10.7,2342,84,83.8,0,3,0,-0.2,6.33,102,150,123,145,290,322,294,0.6,-0.6,68.960745,7.447545
3,670036,"Festa, Matt",385,0.8,0,0,0,0,0,0.556,0.587,0,3,97.8,7.3,2469,89.9,90.13,0,3,0,0.2,6.23,120,152,104,151,296,327,305,0.6,-0.6,73.35171333,7.343706667
3,592767,"Smyly, Drew",1016,0.3,0,0,0,0,0,0.359,0.398,0,3,73.1,17.3,2193,80.2,79.57,0,3,0,-0.6,5.57,120,149,121,153,287,309,291,0.4,-0.4,70.88449,6.8681
3,669724,"Hanifee, Brenan",447,0.7,0.333,0,0.333,0.333,0.294,0.364,0.391,1,3,75.2,17.3,2023,89.2,89.2,0,3,0,0,6.17,117,153,120,146,305,331,289,0.5,-0.5,72.14031,7.50443
3,607179,"Weems, Jordan",733,0.4,0,0,0,0,0,0.603,0.621,0,3,79.2,17,2119,95.1,95.6,0,3,0,0.5,6.53,112,149,121,149,308,325,291,0.9,-0.9,71.99552667,7.09299
3,693821,"Elder, Bryce",864,0.3,0,0,0,0,0,0.513,0.563,0,3,80.4,15,2010,91.6,91,0,3,0,-0.6,5.9,119,152,116,149,301,321,296,0.5,-0.5,73.43337333,7.814376667
3,666720,"Rodríguez, Yerry",438,0.7,0,0,0,0,0,0.525,0.559,0,3,91.4,9.3,2325,87.4,87.93,0,3,0,0.5,6.77,111,146,101,150,293,327,297,0.6,-0.6,69.126695,7.15205
